created_at,user_ID,review_ID,latitude,longitude,location_ID,friend_count,follower_count,sad,happy,surprise,disgust,joy
Wed Jan 29 01:06:18 +0000 2020,54227,5684,40.718068,-73.99008341,156923,######,######################,0.334,0.651,0.416,0.426,0.297
Wed Jan 29 01:17:02 +0000 2020,61235,5685,40.71805838,-73.98999631,120047,#####,##########,0.421,0.428,0.45,0.382,0.252
Wed Jan 29 01:07:03 +0000 2020,90293,5686,40.71939211,-73.99011124,61564,#####,############,0.579,0.34,0.262,0.308,0.405
Wed Jan 29 01:04:10 +0000 2020,39838,5687,40.71833893,-73.99009599,179392,####,#####################,0.408,0.58,0.525,0.454,0.177
Wed Jan 29 00:56:53 +0000 2020,30598,5688,40.71893675,-73.99020887,210925,#####,##########,0.433,0.469,0.598,0.49,0.27
Wed Jan 29 00:52:13 +0000 2020,45192,5689,40.71876988,-73.98794161,156628,#####,##########,0.344,0.653,0.483,0.434,0.246
Wed Jan 29 01:01:39 +0000 2020,156502,5690,40.71932286,-73.98773789,155900,#####,######################,0.508,0.483,0.59,0.474,0.317
Wed Jan 29 00:50:15 +0000 2020,72395,5691,40.71988393,-73.98808122,474205,#####,###########,0.568,0.386,0.35,0.339,0.359
Wed Jan 29 00:59:27 +0000 2020,31587,5692,40.71888642,-73.98965223,143182,#####,############,0.703,0.264,0.223,0.296,0.612
Wed Jan 29 01:00:27 +0000 2020,52507,5693,40.71941231,-73.98939013,54471,#####,###########,0.384,0.445,0.527,0.554,0.285
Wed Jan 29 00:59:26 +0000 2020,118846,5694,40.7188295,-73.98812482,58881,#####,###########,0.366,0.559,0.53,0.564,0.277
Wed Jan 29 00:47:15 +0000 2020,60121,5695,40.73481938,-73.99365153,173871,####,#####################,0.485,0.428,0.589,0.485,0.335
Wed Jan 29 00:47:23 +0000 2020,25421,5696,40.73479317,-73.99329025,173890,###,#####################,0.441,0.472,0.51,0.472,0.249
Wed Jan 29 00:55:25 +0000 2020,50405,5697,40.73396166,-73.99301469,35372,####,##########,0.404,0.498,0.632,0.507,0.253
Wed Jan 29 00:56:46 +0000 2020,18516,5698,40.7346408,-73.99371395,96887,#####,############,0.341,0.631,0.507,0.48,0.242
Wed Jan 29 01:01:35 +0000 2020,17798,5699,40.73413687,-73.9938426,88616,######,###########,0.406,0.458,0.527,0.465,0.289
Wed Jan 29 00:49:29 +0000 2020,103553,5700,40.73423747,-73.99292783,156685,#####,############,0.408,0.565,0.489,0.437,0.334
Wed Jan 29 01:04:21 +0000 2020,130354,5701,40.7343328,-73.99297528,144928,######,##########,0.612,0.391,0.391,0.324,0.47
Wed Jan 29 00:49:35 +0000 2020,60521,5702,40.72911251,-73.99185777,22811,#####,###########,0.37,0.426,0.396,0.397,0.205
Wed Jan 29 00:56:44 +0000 2020,24665,5703,40.74929322,-74.00392858,71960,#####,############,0.296,0.653,0.385,0.44,0.241
Wed Jan 29 00:49:29 +0000 2020,98818,5704,40.75067788,-74.00372895,109974,#####,############,0.518,0.371,0.316,0.391,0.316
Wed Jan 29 00:48:20 +0000 2020,40881,5705,40.75017739,-74.00404927,13594,#####,#####################,0.326,0.504,0.525,0.454,0.216
Wed Jan 29 00:53:01 +0000 2020,14374,5706,40.74815369,-74.00775909,39670,######,###########,0.43,0.494,0.583,0.445,0.262
Wed Jan 29 00:47:21 +0000 2020,19794,5707,40.75080444,-74.0058944,178405,######,###########,0.324,0.642,0.492,0.521,0.199
Wed Jan 29 01:03:41 +0000 2020,88006,5708,40.7508811,-74.0058419,93198,#####,###########,0.444,0.441,0.501,0.456,0.313
Wed Jan 29 00:51:17 +0000 2020,46771,5709,40.75113869,-74.00598664,69446,######,###########,0.398,0.532,0.582,0.457,0.247
Wed Jan 29 00:53:06 +0000 2020,66724,5710,40.75241088,-74.00978565,13361,#####,############,0.446,0.411,0.491,0.377,0.286
Wed Jan 29 00:56:11 +0000 2020,143278,5711,40.74092485,-74.00804758,13116,######,##########,0.445,0.482,0.456,0.417,0.342
Wed Jan 29 00:54:12 +0000 2020,15214,5712,40.74129878,-74.0055263,21553,####,######################,0.433,0.373,0.451,0.347,0.278
Wed Jan 29 01:03:41 +0000 2020,61479,5713,40.74088221,-74.00660973,142254,####,######################,0.532,0.416,0.31,0.317,0.403
Wed Jan 29 01:04:08 +0000 2020,37432,5714,40.73699766,-73.99314044,107060,######,##########,0.566,0.369,0.323,0.375,0.41
Wed Jan 29 00:53:36 +0000 2020,29309,5715,40.73580211,-73.99276471,158265,#####,############,0.366,0.512,0.447,0.493,0.252
Wed Jan 29 00:51:36 +0000 2020,66672,5716,40.73489058,-73.99119464,174475,#####,####################,0.389,0.494,0.558,0.468,0.248
Wed Jan 29 00:53:32 +0000 2020,31732,5717,40.73179112,-73.98568524,160866,#####,##########,0.371,0.505,0.481,0.416,0.241
Wed Jan 29 00:53:40 +0000 2020,29605,5718,40.73196116,-73.98533513,68721,#####,#####################,0.309,0.637,0.677,0.635,0.244
Wed Jan 29 01:03:19 +0000 2020,28489,5719,40.73185627,-73.98518662,88214,######,#####################,0.697,0.221,0.212,0.28,0.538
Wed Jan 29 01:01:55 +0000 2020,27443,5720,40.72360613,-73.98827348,22479,######,#####################,0.535,0.385,0.285,0.28,0.378
Wed Jan 29 00:50:20 +0000 2020,160335,5721,40.72351047,-73.98843527,12579,#####,###########,0.337,0.534,0.558,0.575,0.215
Wed Jan 29 00:57:39 +0000 2020,42329,5722,40.72292214,-73.98846036,171045,######,######################,0.422,0.438,0.335,0.315,0.296
Wed Jan 29 00:52:33 +0000 2020,102188,5723,40.72300301,-73.9890841,83203,####,######################,0.517,0.42,0.431,0.351,0.425
Wed Jan 29 00:58:26 +0000 2020,24090,5724,40.75871257,-73.97857547,157129,######,##########,0.512,0.393,0.351,0.322,0.298
Wed Jan 29 00:47:37 +0000 2020,67353,5725,25.79479092,-80.27933121,631060,######,##########,0.393,0.486,0.521,0.432,0.303
Wed Jan 29 01:01:30 +0000 2020,8428,5726,25.79038658,-80.13624648,30830,#####,######################,0.336,0.572,0.586,0.477,0.155
Wed Jan 29 01:01:13 +0000 2020,121751,5727,25.77761035,-80.20352253,125296,#####,##########,0.505,0.376,0.343,0.322,0.328
Wed Jan 29 00:49:42 +0000 2020,18607,5728,25.79479092,-80.27933121,631060,#####,#####################,0.441,0.406,0.348,0.356,0.286
Wed Jan 29 00:55:40 +0000 2020,30266,5729,25.79479092,-80.27933121,631060,#####,############,0.588,0.377,0.249,0.287,0.411
Wed Jan 29 00:53:55 +0000 2020,19863,5730,33.64067358,-84.43267286,54412,######,##########,0.442,0.448,0.407,0.41,0.279
Wed Jan 29 00:52:51 +0000 2020,56478,5731,33.63863258,-84.43714142,14470,#####,############,0.346,0.557,0.608,0.48,0.166
Wed Jan 29 00:57:26 +0000 2020,114867,5732,33.64089994,-84.43518772,109248,####,#####################,0.385,0.487,0.526,0.494,0.192
Wed Jan 29 00:48:47 +0000 2020,48769,5733,40.76109052,-73.85769367,11718,#####,###########,0.397,0.508,0.448,0.408,0.247
Wed Jan 29 01:04:27 +0000 2020,7002,5734,40.77549667,-73.87516718,38296,#####,####################,0.334,0.596,0.576,0.478,0.133
Wed Jan 29 00:54:13 +0000 2020,84729,5735,40.77423859,-73.87276459,135103,####,############,0.472,0.404,0.487,0.389,0.376
Wed Jan 29 00:58:38 +0000 2020,53121,5736,40.77457811,-73.87200594,12505,######,###########,0.444,0.432,0.376,0.325,0.266
Wed Jan 29 00:47:30 +0000 2020,21949,5737,40.74053988,-74.00575062,58496,#####,#####################,0.356,0.475,0.438,0.415,0.236
Wed Jan 29 00:55:44 +0000 2020,124373,5738,40.74251159,-74.00603056,27836,#####,############,0.597,0.39,0.465,0.303,0.472
Wed Jan 29 00:57:05 +0000 2020,129076,5739,40.74074602,-74.00453925,67247,######,############,0.604,0.32,0.382,0.31,0.432
Wed Jan 29 00:54:02 +0000 2020,38991,5740,40.74129878,-74.0055263,21553,#####,###########,0.348,0.517,0.572,0.48,0.216
Wed Jan 29 01:03:28 +0000 2020,15761,5741,40.74131504,-74.00507569,56831,###,###########,0.643,0.278,0.25,0.276,0.474
Wed Jan 29 01:03:41 +0000 2020,24506,5742,40.7336429,-73.99177472,140226,#####,##########,0.376,0.432,0.468,0.438,0.222
Wed Jan 29 01:03:27 +0000 2020,13011,5743,40.73431396,-73.99264526,64681,#####,############,0.522,0.278,0.319,0.288,0.411
Wed Jan 29 00:52:35 +0000 2020,68182,5744,40.73445312,-73.99171383,57871,####,############,0.336,0.555,0.412,0.423,0.203
Wed Jan 29 00:47:06 +0000 2020,134226,5745,40.72727668,-73.99355659,98364,#####,#####################,0.212,0.77,0.485,0.522,0.108
Wed Jan 29 00:59:34 +0000 2020,125488,5746,40.75909097,-73.97802198,111675,####,#####################,0.485,0.428,0.438,0.409,0.289
Wed Jan 29 00:56:22 +0000 2020,98762,5747,40.75878844,-73.97552694,75093,#####,#####################,0.414,0.474,0.511,0.474,0.246
Wed Jan 29 01:03:20 +0000 2020,159301,5748,40.80964513,-73.95020135,80001,#####,####################,0.452,0.436,0.482,0.413,0.299
Wed Jan 29 01:04:33 +0000 2020,28517,5749,40.81496757,-73.95879005,103722,#####,###########,0.623,0.373,0.318,0.298,0.478
Wed Jan 29 00:55:56 +0000 2020,42272,5750,40.77833479,-73.98200482,122640,#####,############,0.501,0.428,0.364,0.404,0.339
Wed Jan 29 01:02:42 +0000 2020,100927,5751,40.7677699,-73.96587545,112755,####,##########,0.5,0.26,0.401,0.292,0.277
Wed Jan 29 00:53:52 +0000 2020,47316,5752,40.77078862,-73.96734525,16350,####,############,0.417,0.499,0.499,0.424,0.244
Wed Jan 29 01:03:30 +0000 2020,5947,5753,40.7689762,-73.97431612,12183,#####,###########,0.329,0.586,0.609,0.528,0.308
Wed Jan 29 01:02:40 +0000 2020,101258,5754,40.76913713,-73.97375822,12185,######,############,0.493,0.392,0.604,0.494,0.409
Wed Jan 29 00:39:06 +0000 2020,24321,5755,40.76655846,-73.97386551,12181,#####,###########,0.354,0.486,0.789,0.588,0.273
Wed Jan 29 00:30:36 +0000 2020,136295,5756,40.76852487,-73.97061467,12179,#####,##########,0.422,0.439,0.478,0.438,0.246
Wed Jan 29 00:44:09 +0000 2020,54313,5757,40.7697916,-73.97002458,12178,####,###########,0.34,0.528,0.598,0.49,0.21
Wed Jan 29 00:46:02 +0000 2020,86503,5758,40.76391753,-73.97221327,100355,#####,##########,0.38,0.596,0.537,0.479,0.258
Wed Jan 29 00:41:41 +0000 2020,142315,5759,40.76233293,-73.97425175,119062,######,#####################,0.653,0.264,0.245,0.317,0.582
Wed Jan 29 00:36:56 +0000 2020,38579,5760,40.72911251,-73.99185777,22811,#####,###########,0.333,0.521,0.663,0.575,0.228
Wed Jan 29 00:38:39 +0000 2020,21928,5761,40.74375096,-73.99332774,13048,####,######################,0.42,0.568,0.395,0.435,0.304
Wed Jan 29 00:31:49 +0000 2020,99040,5762,40.7575545,-73.98653626,53705,######,###########,0.367,0.455,0.699,0.556,0.326
Wed Jan 29 00:47:02 +0000 2020,99490,5763,40.758307,-73.98518735,33596,######,#####################,0.522,0.399,0.324,0.316,0.384
Wed Jan 29 00:42:34 +0000 2020,38170,5764,40.75707501,-73.98477674,80265,#####,#####################,0.461,0.324,0.349,0.339,0.331
Wed Jan 29 00:37:33 +0000 2020,110503,5765,40.75900107,-73.98535609,53716,######,############,0.415,0.5,0.51,0.484,0.308
Wed Jan 29 00:42:27 +0000 2020,88332,5766,40.75897262,-73.98468018,107517,#####,###########,0.429,0.473,0.514,0.408,0.263
Wed Jan 29 00:31:51 +0000 2020,50123,5767,40.75825618,-73.987298,53711,#####,############,0.464,0.461,0.425,0.363,0.345
Wed Jan 29 00:43:37 +0000 2020,66205,5768,40.75783081,-73.98641825,96295,######,#####################,0.57,0.537,0.439,0.414,0.45
Wed Jan 29 00:37:12 +0000 2020,25468,5769,40.75813818,-73.98717575,53709,#####,############,0.306,0.602,0.424,0.446,0.242
Wed Jan 29 00:31:44 +0000 2020,66329,5770,40.75872233,-73.98710355,53713,#####,#####################,0.428,0.474,0.311,0.353,0.276
Wed Jan 29 00:37:00 +0000 2020,108125,5771,40.75862665,-73.98697833,99492,#####,##########,0.358,0.551,0.536,0.462,0.243
Wed Jan 29 00:39:09 +0000 2020,49343,5772,40.75887695,-73.98646373,96720,#####,###########,0.666,0.276,0.147,0.208,0.522
Wed Jan 29 00:32:54 +0000 2020,10570,5773,40.75875727,-73.98710489,99467,######,###########,0.402,0.454,0.55,0.434,0.315
Wed Jan 29 00:35:39 +0000 2020,67460,5774,40.75854947,-73.98688147,99471,#####,#####################,0.401,0.411,0.537,0.451,0.223
Wed Jan 29 00:30:18 +0000 2020,87575,5775,40.75909097,-73.97802198,111675,#####,##########,0.454,0.395,0.44,0.365,0.266
Wed Jan 29 00:29:45 +0000 2020,52911,5776,40.76256454,-73.98275938,37312,######,##########,0.383,0.48,0.523,0.45,0.293
Wed Jan 29 00:31:30 +0000 2020,56154,5777,40.7631198,-73.98277795,34841,####,############,0.503,0.462,0.505,0.402,0.365
Wed Jan 29 00:37:54 +0000 2020,55985,5778,40.72424768,-74.00397062,13004,#######,############,0.589,0.354,0.33,0.259,0.51
Wed Jan 29 00:30:29 +0000 2020,55254,5779,40.7244409,-73.99242518,15895,######,###########,0.343,0.489,0.612,0.53,0.231
Wed Jan 29 00:45:13 +0000 2020,112686,5780,40.72636225,-73.98437067,22499,#####,###########,0.364,0.51,0.541,0.483,0.208
Wed Jan 29 00:45:51 +0000 2020,29815,5781,40.72351047,-73.98843527,12579,#####,###########,0.35,0.481,0.492,0.436,0.181
Wed Jan 29 00:31:38 +0000 2020,51094,5782,40.72527624,-73.98875678,49307,#####,###########,0.343,0.512,0.57,0.569,0.164
Wed Jan 29 00:30:51 +0000 2020,157446,5783,40.72311789,-73.98953384,68610,#####,#####################,0.58,0.374,0.444,0.32,0.47
Wed Jan 29 00:40:35 +0000 2020,60383,5784,40.72321651,-73.98886915,104520,#####,############,0.395,0.515,0.569,0.434,0.296
Wed Jan 29 00:42:48 +0000 2020,18027,5785,40.72243895,-73.9887403,83615,#####,#####################,0.403,0.51,0.576,0.515,0.314
Wed Jan 29 00:35:25 +0000 2020,123776,5786,40.72300301,-73.9890841,83203,#####,######################,0.407,0.474,0.529,0.438,0.256
Wed Jan 29 00:41:33 +0000 2020,34346,5787,40.72262012,-73.98843795,70943,#####,####################,0.359,0.635,0.519,0.525,0.223
Wed Jan 29 00:44:50 +0000 2020,86450,5788,40.77960848,-73.9653468,12156,#####,##########,0.381,0.527,0.561,0.468,0.23
Wed Jan 29 00:43:58 +0000 2020,88315,5789,40.77593922,-73.96573305,12166,#####,############,0.464,0.472,0.445,0.423,0.328
Wed Jan 29 00:39:36 +0000 2020,46633,5790,40.7773486,-73.9658618,12165,#####,############,0.444,0.397,0.442,0.434,0.359
Wed Jan 29 00:43:01 +0000 2020,144835,5791,40.78187227,-73.96970272,12148,#####,#####################,0.333,0.544,0.615,0.547,0.148
Wed Jan 29 00:43:35 +0000 2020,4617,5792,40.78141882,-73.96633387,12151,#####,###########,0.463,0.392,0.478,0.375,0.307
Wed Jan 29 00:45:32 +0000 2020,94810,5793,40.78106137,-73.97375822,11824,#####,#####################,0.396,0.466,0.573,0.477,0.221
Wed Jan 29 00:36:54 +0000 2020,6710,5794,40.77500492,-73.96909365,40877,#####,####################,0.35,0.548,0.597,0.478,0.215
Wed Jan 29 00:34:45 +0000 2020,93668,5795,40.77952265,-73.9668703,12161,#####,###########,0.459,0.325,0.3,0.326,0.342
Wed Jan 29 00:30:54 +0000 2020,71034,5796,40.77990888,-73.96963833,12160,#######,###########,0.516,0.353,0.261,0.305,0.362
Wed Jan 29 00:36:42 +0000 2020,67229,5797,40.77945828,-73.96908043,12159,#####,##########,0.457,0.489,0.521,0.422,0.309
Wed Jan 29 00:32:42 +0000 2020,162802,5798,40.77775238,-73.9727497,12193,#####,############,0.329,0.522,0.594,0.632,0.268
Wed Jan 29 00:44:01 +0000 2020,1699,5799,40.73776602,-73.98854255,99426,#####,#####################,0.421,0.496,0.529,0.418,0.293
Wed Jan 29 00:44:22 +0000 2020,153258,5800,40.73983368,-73.98934613,77440,#######,###########,0.493,0.413,0.57,0.414,0.329
Wed Jan 29 00:46:11 +0000 2020,136108,5801,40.73941425,-73.99018452,75252,#####,###########,0.234,0.546,0.698,0.63,0.195
Wed Jan 29 00:42:56 +0000 2020,151615,5802,40.73878285,-73.98726583,88268,#####,####################,0.527,0.416,0.418,0.425,0.365
Wed Jan 29 00:37:33 +0000 2020,159771,5803,40.7374437,-73.9896548,86140,#####,############,0.283,0.614,0.586,0.552,0.228
Wed Jan 29 00:30:01 +0000 2020,109408,5804,40.73821567,-73.98977018,85390,#####,############,0.494,0.393,0.474,0.424,0.35
Wed Jan 29 00:43:50 +0000 2020,137080,5805,40.73820105,-73.98948842,75611,#####,############,0.394,0.477,0.432,0.431,0.302
Wed Jan 29 00:37:29 +0000 2020,116051,5806,40.73903048,-73.9887598,16803,#####,#####################,0.581,0.394,0.447,0.482,0.458
Wed Jan 29 00:43:21 +0000 2020,15757,5807,40.73791303,-73.98785055,88260,#####,#####################,0.426,0.436,0.496,0.406,0.269
Wed Jan 29 00:44:25 +0000 2020,33585,5808,40.73770135,-73.98792691,91324,#####,############,0.316,0.525,0.586,0.469,0.27
Wed Jan 29 00:34:50 +0000 2020,71303,5809,40.72590908,-73.99480015,86144,######,###########,0.541,0.362,0.33,0.386,0.413
Wed Jan 29 00:38:32 +0000 2020,47098,5810,40.72583533,-73.99424255,99038,#####,#########,0.424,0.489,0.454,0.412,0.285
Wed Jan 29 00:44:34 +0000 2020,53117,5811,40.77289626,-73.98479819,96896,#####,####################,0.425,0.419,0.384,0.376,0.236
Wed Jan 29 00:38:38 +0000 2020,54059,5812,40.72683293,-73.98588355,22327,######,###########,0.452,0.444,0.46,0.372,0.309
Wed Jan 29 00:44:54 +0000 2020,71191,5813,40.72816939,-73.98127913,70552,#####,############,0.488,0.452,0.401,0.384,0.306
Wed Jan 29 00:43:10 +0000 2020,22801,5814,40.7287749,-73.98755303,58329,####,#####################,0.394,0.588,0.468,0.413,0.258
Wed Jan 29 00:35:16 +0000 2020,48509,5815,40.73114034,-73.98597735,58233,#####,######################,0.472,0.412,0.362,0.352,0.343
Wed Jan 29 00:39:30 +0000 2020,5296,5816,40.72725722,-73.98630025,49729,#####,#####################,0.227,0.645,0.618,0.65,0.21
Wed Jan 29 00:42:32 +0000 2020,134529,5817,40.72915044,-73.98143886,55671,######,##########,0.422,0.483,0.44,0.424,0.266
Wed Jan 29 00:44:42 +0000 2020,19173,5818,40.72916504,-73.98152204,30777,#####,##########,0.353,0.594,0.623,0.562,0.292
Wed Jan 29 00:45:43 +0000 2020,101933,5819,40.72711242,-73.98395866,50641,#####,############,0.406,0.434,0.508,0.46,0.281
Wed Jan 29 00:37:21 +0000 2020,20871,5820,40.72896617,-73.98714781,34155,#####,############,0.478,0.435,0.432,0.379,0.332
Wed Jan 29 00:12:50 +0000 2020,16154,5821,40.72779844,-73.98219304,68779,#####,######################,0.527,0.418,0.46,0.403,0.376
Wed Jan 29 00:15:38 +0000 2020,23361,5822,40.73006376,-73.98695433,59858,#####,############,0.372,0.533,0.544,0.432,0.289
Wed Jan 29 00:13:24 +0000 2020,154472,5823,40.73039218,-73.98640514,60219,#####,#####################,0.51,0.395,0.514,0.422,0.286
Wed Jan 29 00:12:22 +0000 2020,75764,5824,40.72729332,-73.9849028,70714,######,###########,0.378,0.585,0.477,0.451,0.244
Wed Jan 29 00:21:17 +0000 2020,10109,5825,40.72728316,-73.98536682,70530,#####,###########,0.428,0.415,0.471,0.395,0.239
Wed Jan 29 00:20:18 +0000 2020,81752,5826,40.72762528,-73.9847585,86413,#####,############,0.434,0.455,0.495,0.382,0.264
Wed Jan 29 00:18:22 +0000 2020,142638,5827,40.73032597,-73.98403183,58118,#####,#####################,0.367,0.462,0.401,0.422,0.199
Wed Jan 29 00:29:41 +0000 2020,3173,5828,40.72872798,-73.98625395,53540,#####,###########,0.445,0.399,0.444,0.447,0.314
Wed Jan 29 00:20:11 +0000 2020,124372,5829,40.72942181,-73.98594679,80948,######,############,0.368,0.583,0.51,0.444,0.182
Wed Jan 29 00:22:21 +0000 2020,16704,5830,40.73025833,-73.98389535,58108,#####,###########,0.424,0.522,0.477,0.444,0.286
Wed Jan 29 00:11:45 +0000 2020,128908,5831,40.76418537,-73.99237663,77813,######,##########,0.352,0.437,0.552,0.448,0.198
Wed Jan 29 00:12:04 +0000 2020,65056,5832,40.7564843,-73.99749675,22501,######,###########,0.339,0.405,0.601,0.428,0.203
Wed Jan 29 00:11:47 +0000 2020,19594,5833,40.75518081,-73.99845881,27953,#####,#####################,0.488,0.441,0.4,0.37,0.34
Wed Jan 29 00:27:47 +0000 2020,72702,5834,40.75271478,-73.99363875,25323,######,###########,0.653,0.334,0.343,0.315,0.508
Wed Jan 29 00:27:19 +0000 2020,699,5835,40.69124687,-74.17951584,24963,######,###########,0.4,0.415,0.568,0.43,0.239
Wed Jan 29 00:14:18 +0000 2020,18098,5836,43.6686418,-79.39422779,85177,#####,######################,0.44,0.447,0.432,0.41,0.289
Wed Jan 29 00:27:07 +0000 2020,147633,5837,43.66801906,-79.39471722,13000,#####,#####################,0.33,0.503,0.648,0.565,0.229
Wed Jan 29 00:18:11 +0000 2020,43216,5838,43.64717425,-79.38621737,68080,#####,#####################,0.475,0.47,0.466,0.414,0.356
Wed Jan 29 00:17:57 +0000 2020,69047,5839,43.64824175,-79.38523292,14271,#####,##########,0.5,0.408,0.358,0.376,0.358
Wed Jan 29 00:28:50 +0000 2020,44448,5840,43.64824175,-79.38523292,14271,######,###########,0.433,0.449,0.498,0.417,0.325
Wed Jan 29 00:24:59 +0000 2020,13755,5841,43.64747289,-79.38628435,30704,#####,######################,0.306,0.585,0.593,0.506,0.263
Wed Jan 29 00:27:33 +0000 2020,19195,5842,43.64270598,-79.38675642,22997,#####,###########,0.424,0.385,0.52,0.445,0.211
Wed Jan 29 00:22:55 +0000 2020,67964,5843,43.64146892,-79.3853071,30667,######,##########,0.389,0.471,0.507,0.434,0.201
Wed Jan 29 00:11:40 +0000 2020,8723,5844,43.6434979,-79.37905312,25955,#####,##########,0.644,0.339,0.298,0.308,0.503
Wed Jan 29 00:24:23 +0000 2020,84624,5845,40.69124687,-74.17951584,24963,#######,#####################,0.415,0.506,0.425,0.384,0.267
